sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
hb2;American_Unity;2016-05-02 12:09;18;16;"New ad with @equalitync @freedom4allusa on everyday consequences of NCs #HB2 https:// youtu.be/3pCDgdhefKc #WeAreNotThis pic.twitter.com/IF7FhBGQWj";;@equalitync @freedom4allusa;#HB2 #WeAreNotThis;"727168070549016576";https://twitter.com/American_Unity/status/727168070549016576
hb2;TheDailyEdge;2016-05-02 11:37;48;45;"#NC POLL: Voters in North Carolina turn against @PatMcCroryNC as opposition to #HB2 solidifies, via @RABAresearch http://www. rabaresearch.com/north-carolina -poll-results-april-2016/ ";;@PatMcCroryNC @RABAresearch;#NC #HB2;"727159965916516352";https://twitter.com/TheDailyEdge/status/727159965916516352
hb2;glaad;2016-05-02 11:01;21;30;"Transgender man and his colleagues in NC speak out against absurd consequences of HB2 https://www. youtube.com/watch?v=6s3Fx0 lq9Ws&feature=youtu.be via @freedom4allusa";;@freedom4allusa;;"727150991636856832";https://twitter.com/glaad/status/727150991636856832
hb2;American_Unity;2016-05-02 10:41;11;10;"Zeke, a #transgender man, and his coworkers speak out against #HB2 in our new ad with @freedom4allusa @equalitync https:// youtu.be/3pCDgdhefKc";;@freedom4allusa @equalitync;#transgender #HB2;"727146045956853760";https://twitter.com/American_Unity/status/727146045956853760
hb2;LGBT_Activist;2016-05-02 10:23;110;154;"Can't people just pee in peace? #HB2 #HB1523 #noh8inmyst8 #noh8 #thisamericanlife #LGBT pic.twitter.com/SJUbBKYhN4";Kansas, USA;;#HB2 #HB1523 #noh8inmyst8 #noh8 #thisamericanlife #LGBT;"727141583603269632";https://twitter.com/LGBT_Activist/status/727141583603269632
hb2;equalitync;2016-05-02 10:14;34;30;"Watch the full ad w @freedom4allusa & @American_Unity calling for repeal of anti-LGBT #HB2 http:// bit.ly/1YWBigu pic.twitter.com/B7xsRZPPoi";;@freedom4allusa @American_Unity;#HB2;"727139166534930432";https://twitter.com/equalitync/status/727139166534930432
hb2;ReturnTheResort;2016-05-02 10:09;9;7;"Sensitive and informative ad against North Carolina HB2 . http://www. towleroad.com/2016/05/repeal -hb2-ad/ @JandJDad @WipeHomophobia @StopTransHate";;@JandJDad @WipeHomophobia @StopTransHate;;"727137873388933120";https://twitter.com/ReturnTheResort/status/727137873388933120
hb2;DemGovs;2016-05-02 09:15;15;14;"The fallout from #HB2 is "increasingly financial, as the backlash among business and companies keeps growing http:// to.pbs.org/1O0cf6A #NCPol";;;#HB2 #NCPol;"727124388387115009";https://twitter.com/DemGovs/status/727124388387115009
hb2;indyweek;2016-05-01 22:45;8;15;"Did you miss the @DurhamBulls ' official statement on #HB2 ? Here it is http:// buff.ly/26HnhsT pic.twitter.com/RENrz7OC3W";;@DurhamBulls;#HB2;"726965708471545856";https://twitter.com/indyweek/status/726965708471545856
hb2;indyweek;2016-05-01 21:45;12;29;"We Talk to @henryrollins About His Anti-HB 2 piece in @LAWeekly , He Reads Our Minds #HB2 http:// buff.ly/1WzWPwy pic.twitter.com/3J7flB4CIL";;@henryrollins @LAWeekly;#HB2;"726950604581535744";https://twitter.com/indyweek/status/726950604581535744
hb2;LaPajamas;2016-05-01 20:27;12;11;"#ncpol North Carolina soon to be devoid of any culture due to #HB2 . Unless you count exorcisms & Christian Rock. https:// twitter.com/playbill/statu s/726502678059212800 ";;;#ncpol #HB2;"726931139575840768";https://twitter.com/LaPajamas/status/726931139575840768
hb2;TheTaskForce;2016-05-01 17:49;44;85;"#TheBibleHasTaughtMe that people of faith must stop discrimination against anyone-including #LGBTQ people #HB2 pic.twitter.com/zKjpBB0W3x";;;#TheBibleHasTaughtMe #LGBTQ #HB2;"726891225320685568";https://twitter.com/TheTaskForce/status/726891225320685568
hb2;Montel_Williams;2016-05-01 17:31;10;15;"Lyin' Pat back at it again doing what he does best - Lyin'! @PatMcCroryNC lost the day he signed #hb2 #coward https:// twitter.com/benpowelltv/st atus/726477900766187521 ";;@PatMcCroryNC;#hb2 #coward;"726886847381573632";https://twitter.com/Montel_Williams/status/726886847381573632
hb2;mccroryforgov;2016-05-01 14:10;10;19;"Nobody told me there was another Marlette making political cartoons! #HB2 pic.twitter.com/QA2ufNx1Yv";;;#HB2;"726836196140322824";https://twitter.com/mccroryforgov/status/726836196140322824
hb2;jujuboston;2016-05-01 13:29;30;94;"You thought bill was to "protect your daughters." It'll affect your wages! What a sneaky little sammich. #HB2 pic.twitter.com/nG4CrS4brT";;;#HB2;"726825809248411651";https://twitter.com/jujuboston/status/726825809248411651
hb2;wosborne321;2016-05-01 13:24;4;4;"#NCPOL #NCga Who is the NC Legislature actually working for? Hint...Its not the average person http://www. newsobserver.com/opinion/op-ed/ article74712592.html ";;;#NCPOL #NCga;"726824733262643200";https://twitter.com/wosborne321/status/726824733262643200
hb2;nealhgottlieb;2016-05-01 13:20;1;42;"Why do politicians like @tedcruz insist that bathroom signs will prevent predation that laws can't? #DumpHB2 #HB2";;@tedcruz;#DumpHB2 #HB2;"726823627874664449";https://twitter.com/nealhgottlieb/status/726823627874664449
hb2;KenMaverick;2016-05-01 13:09;7;7;"It's a shame that @GovOfficeNC thinks I can die for my country abroad, and but can't pee in NC. #transmilitary #hb2 pic.twitter.com/qHli0bzUIV";;@GovOfficeNC;#transmilitary #hb2;"726820795624861696";https://twitter.com/KenMaverick/status/726820795624861696
hb2;jsavite;2016-05-01 12:59;4;10;"This makes sense to Conservatives. #HB2 https:// twitter.com/adamannapolis/ status/726814136097726464 ";;;#HB2;"726818380624347136";https://twitter.com/jsavite/status/726818380624347136
hb2;ncwu;2016-05-01 12:58;3;2;"For the record @PatMcCroryNC , concerns about "privacy" are generally born out of fear: http:// ow.ly/4nit2M @davidbadash #RepealHB2";;@PatMcCroryNC @davidbadash;#RepealHB2;"726818154064842756";https://twitter.com/ncwu/status/726818154064842756
hb2;Montel_Williams;2016-05-01 12:36;1;4;"@chained2maggie @joeldford let's make this easy a) Have you ever supported or voted for HB2 b) do u support and will u vote for its repeal";;@chained2maggie @joeldford;;"726812436469190657";https://twitter.com/Montel_Williams/status/726812436469190657
hb2;hannah_fetzer;2016-05-01 12:25;3;3;"This is a statement issued by both past and current bishops of the UMC in North Carolina regarding the HB2 law pic.twitter.com/bqlfy0WmpO";;;;"726809704131874816";https://twitter.com/hannah_fetzer/status/726809704131874816
hb2;underoak;2016-05-01 12:13;3;6;"After what CLT workers have given them, the @ncchamber and @cltchamber should be ashamed for the wage part of #hb2 .";;@ncchamber @cltchamber;#hb2;"726806849358598144";https://twitter.com/underoak/status/726806849358598144
hb2;chained2maggie;2016-05-01 12:02;4;6;"If you live in District 38 in Wake Co., vote OUT @joeldford . He is a Dem FOR #HB2 . Plz RT @Montel_Williams pic.twitter.com/VXlqPL6Q0P";;@joeldford @Montel_Williams;#HB2;"726804076827172865";https://twitter.com/chained2maggie/status/726804076827172865
hb2;underoak;2016-05-01 12:01;4;5;"As you brunch, especially in Charlotte, remember to tip well, because #hb2 is perpetuating poverty. Gene Nichol: http:// bit.ly/1UpTY9p";;;#hb2;"726803786572910593";https://twitter.com/underoak/status/726803786572910593
hb2;indyweek;2016-05-01 12:00;30;34;". @PatMcCroryNC Deserves All the Hell Hes Catching for #HB2 http:// buff.ly/1Z05iYQ pic.twitter.com/lZRC2yHsPn";;@PatMcCroryNC;#HB2;"726803550148382721";https://twitter.com/indyweek/status/726803550148382721
hb2;npquarterly;2016-05-01 11:10;7;11;"Kellogg Foundation cancels August conference due to #NorthCarolina 's discriminatory #LGBT law. http:// hubs.ly/H02RLy80";;;#NorthCarolina #LGBT;"726790994713305088";https://twitter.com/npquarterly/status/726790994713305088
hb2;stevesilberman;2016-05-01 10:52;11;11;"Bigoted enough for you? "We must fight to keep our state straight - GOPer @Buck_Newton on NC's anti-LGBT bill. http:// thinkprogress.org/lgbt/2016/04/2 7/3773242/north-carolina-republicans-double-down/ ";;@Buck_Newton;;"726786471525412864";https://twitter.com/stevesilberman/status/726786471525412864
hb2;thinkprogress;2016-05-01 10:45;26;18;"The backlash against HB2 hasnt convinced North Carolinas lawmakers to changeiIt http:// thkpr.gs/3773242 pic.twitter.com/KkgYVElTuU";;;;"726784515427979264";https://twitter.com/thinkprogress/status/726784515427979264
hb2;heel901;2016-05-01 10:33;2;4;"@DocHeelfire @RepMikeHager @DarrenJNC HB2 only protects women/children from: higher wages, court access, civil rights, and economic growth";;@DocHeelfire @RepMikeHager @DarrenJNC;;"726781692111785985";https://twitter.com/heel901/status/726781692111785985
hb2;sistertoldjah;2016-05-01 10:30;4;2;"VIDEO: City of Durham refutes transgender woman's claims (said she had been escorted out of bathroom) http:// abc11.tv/1W0vS63 #ncpol #hb2";;;#ncpol #hb2;"726780926508826625";https://twitter.com/sistertoldjah/status/726780926508826625
hb2;garyschwab;2016-05-01 10:20;4;2;"#HB2 would have Liam use women's public bathrooms. A story that helps you understand journey of a transgender man http://www. charlotteobserver.com/living/health- family/article74652892.html ";;;#HB2;"726778362639859712";https://twitter.com/garyschwab/status/726778362639859712
