sep=;
minorities in tech;flexxmosh;2016-04-20 16:30;1;2;"2020Shift Launches An On-&Offline Training Program More Than Code for Minorities in Tech http:// bit.ly/1qLUqmw @innov8tivmag #MoreThanCode";;@innov8tivmag;#MoreThanCode;"722885144063836160";https://twitter.com/flexxmosh/status/722885144063836160
minorities in tech;lkcalloway;2016-04-20 14:57;0;3;"A7. Learn to code & have technical conversations sooner. Find support groups for minorities in tech sooner. @Adweek #adweekchat";;@Adweek;#adweekchat;"722861825079922688";https://twitter.com/lkcalloway/status/722861825079922688
minorities in tech;visuals4u;2016-04-20 13:00;1;0;"Call for #speakers : ABI.Chicago is looking for #minorities in #tech & the C-suite for an event on 5/23. If interested, contact me.";;;#speakers #minorities #tech;"722832435839414273";https://twitter.com/visuals4u/status/722832435839414273
minorities in tech;CSECoalition;2016-04-20 09:42;2;2;""Targeting the K-12 pipeline [with CS education] is vital for increasing the numbers of women and minorities in tech " -Montoya-Boyer @CHCI";;@CHCI;;"722782573248819200";https://twitter.com/CSECoalition/status/722782573248819200
minorities in tech;jpetazzo;2016-04-20 04:53;0;0;"@a_j_r @Pleasure__Kevin @s73v3r That's why I empathize with women and other minorities in tech asking for clear CoC for such events. Thanks!";Berlin, Germany;@a_j_r @Pleasure__Kevin @s73v3r;;"722709693194510336";https://twitter.com/jpetazzo/status/722709693194510336
minorities in tech;NNP_W_Light;2016-04-19 19:54;0;0;"2020Shift Launches An On- &amp; Offline Training Program More Than Code for Minorities in Tech http:// goo.gl/gC56CA via @Lets_B_Real";;@Lets_B_Real;;"722574009146204161";https://twitter.com/NNP_W_Light/status/722574009146204161sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
minority in tech;anniecannons;2016-04-19 18:00;0;0;"Women in Romania study in IT fields more than most places, though still a minority in the field overall https:// motherboard.vice.com/read/in-romani a-vestiges-of-communism-boost-women-in-tech ";;;;"722545503532158976";https://twitter.com/anniecannons/status/722545503532158976sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
underrepresented in tech;catehstn;2016-04-20 06:15;4;9;"To celebrate my book chapter coming out ( http://www. catehuston.com/blog/2016/04/1 9/i-wrote-a-book-chapter-and-finally-you-can-read-it/ ) I would love to buy 5 underrepresented people in tech a book.";;;;"722730355757858816";https://twitter.com/catehstn/status/722730355757858816
underrepresented in tech;NewsFB;2016-04-20 03:38;0;0;"#Facebook 's using F8 proceeds to fund Dev Bootcamp scholarships for underrepresented people in tech -.. http:// fat.ly/egN2";;;#Facebook;"722690788795228160";https://twitter.com/NewsFB/status/722690788795228160
underrepresented in tech;dormanmath;2016-04-19 20:43;0;1;"A5 @amgonza Indeed - students are often underrepresented for sure in ed tech !";;@amgonza;;"722586426991190017";https://twitter.com/dormanmath/status/722586426991190017
underrepresented in tech;GirlsGlobe;2016-04-19 18:35;2;4;"Women of color are largely underrepresented in the #nonprofit tech space. Why #globaldev tech needs to diversify: http:// ow.ly/4mPDuD";;;#nonprofit #globaldev;"722554172814585857";https://twitter.com/GirlsGlobe/status/722554172814585857
underrepresented in tech;jeffnesbitt;2016-04-19 18:00;1;0;""Women arent just underrepresented in #tech : Theyre barely represented." @dlberes http:// bit.ly/1WrXyAb #WiT pic.twitter.com/Ep29d1dk8j";;@dlberes;#tech #WiT;"722545423148122112";https://twitter.com/jeffnesbitt/status/722545423148122112
underrepresented in tech;tricialiew;2016-04-19 17:45;0;0;"Meet the humans of Silicon Valley - portrait of techies underrepresented in greater tech narrative #techiesproject http://www. techiesproject.com /";;;#techiesproject;"722541628926234624";https://twitter.com/tricialiew/status/722541628926234624
underrepresented in tech;opensantamonica;2016-04-19 14:24;1;1;"The Open Daily #SantaMonica http:// daily.opensantamonica.net/?edition_id=f7 508a20-065b-11e6-a6da-0cc47a0d1605 Featuring @SaMoFoodies @CardioBarreSM @SMBGC";;@SaMoFoodies @CardioBarreSM @SMBGC;#SantaMonica;"722491110036258816";https://twitter.com/opensantamonica/status/722491110036258816
underrepresented in tech;WebDAM;2016-04-19 14:20;0;0;"Hear from the underrepresented #trailblazers of the #tech world in #SiliconValley . http:// ow.ly/10AH9p #startup pic.twitter.com/UOHg5vyFTq";;;#trailblazers #tech #SiliconValley #startup;"722490076526219266";https://twitter.com/WebDAM/status/722490076526219266
underrepresented in tech;USMBDA;2016-04-19 12:01;0;2;"Photographer Helen Price captures 100 stories of the underrepresented men and women in #tech @FastCompany http:// ow.ly/4mQcxl";;@FastCompany;#tech;"722455171524116481";https://twitter.com/USMBDA/status/722455171524116481
underrepresented in tech;davidmbeasley;2016-04-19 10:25;1;1;"Hey @mozzadrella , @cromulus , @jpdimond - we're hiring and need help to find folks underrepresented in tech ... https:// twitter.com/aseemmulji/sta tus/720728108941217792 ";;@mozzadrella @cromulus @jpdimond;;"722430963293233152";https://twitter.com/davidmbeasley/status/722430963293233152
underrepresented in tech;FastCompany;2016-04-19 06:08;54;50;"100 portraits that tell the stories of people underrepresented in tech : http:// buff.ly/1S6oeod pic.twitter.com/JQNkxBjI3U";;;;"722366162684768260";https://twitter.com/FastCompany/status/722366162684768260
underrepresented in tech;yskSanJose;2016-04-18 21:01;0;0;"Portraits Capture Images of Underrepresented People in Tech Industry http:// sanjose.ysktoday.com/portraits-capt ure-images-of-underrepresented-people-in-tech-industry/ ";;;;"722228613064433664";https://twitter.com/yskSanJose/status/722228613064433664sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
diversity in computer science;ETRASSOCIATES;2016-04-19 13:09;0;0;"#Diversity in Computer Science ? We Need to Look at Institutional Barriers to Getting Degrees http:// etr.my/1XH3zaH pic.twitter.com/PhudCMRqCb";;;#Diversity;"722472278521327616";https://twitter.com/ETRASSOCIATES/status/722472278521327616
diversity in computer science;DrMikeRobinson;2016-04-18 23:08;0;1;"Dr. A. Nicki Washington writes about The Need for Diversity in Computer Science (p.60) http:// forestoftheraineducation.weebly.com/-winter-editio n-2013.html ";Washington, DC;;;"722260618963787778";https://twitter.com/DrMikeRobinson/status/722260618963787778sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tech women of color;abacdsv;2016-04-20 13:56;0;0;"Why is the internet so hostile for women & people of color ? http:// bit.ly/1WD3JkR";;;;"722846348999983105";https://twitter.com/abacdsv/status/722846348999983105
tech women of color;PPAdvocacyMA;2016-04-20 10:42;0;0;". @RepKClark is battling online harassment against women , LGBTQ folks, and people of color : http:// thinkprogress.org/culture/2016/0 4/19/3770365/rep-katherine-clark-on-the-huge-connection-between-lack-of-diversity-in-tech-and-online-harassment/ @thinkprogress";;@RepKClark @thinkprogress;;"722797506791346176";https://twitter.com/PPAdvocacyMA/status/722797506791346176
tech women of color;spivackjameson;2016-04-20 09:40;0;0;"Where are the women of color in #nonprofit #tech departments? ( @guardian ): http://www. theguardian.com/global-develop ment-professionals-network/2016/apr/18/where-are-the-women-of-colour-in-non-profits-tech-departments pic.twitter.com/Equl9zRcAu";;@guardian;#nonprofit #tech;"722781960674926592";https://twitter.com/spivackjameson/status/722781960674926592
tech women of color;JOHNASSTREET;2016-04-19 23:02;0;0;"Great! The work I do @Intel is for #diversity in tech and getting more girls/ women of color involved @Stay_With_It https:// twitter.com/yarashahidi/st atus/722590096537427968 ";;@Intel @Stay_With_It;#diversity;"722621499903836160";https://twitter.com/JOHNASSTREET/status/722621499903836160
tech women of color;GirlsGlobe;2016-04-19 18:35;2;4;"Women of color are largely underrepresented in the #nonprofit tech space. Why #globaldev tech needs to diversify: http:// ow.ly/4mPDuD";;;#nonprofit #globaldev;"722554172814585857";https://twitter.com/GirlsGlobe/status/722554172814585857
tech women of color;anndaramola;2016-04-19 17:15;2;6;"It's more than names, though. I want to see tech that rises from Black women and women of color 's lived experiences.";;;;"722534059662966784";https://twitter.com/anndaramola/status/722534059662966784
tech women of color;Inc;2016-04-19 16:24;28;21;"This tech company says 40% of its new hires this year will be women or people of color . @weisul http:// bit.ly/22LrF5l";;@weisul;;"722521170122248194";https://twitter.com/Inc/status/722521170122248194
tech women of color;TalentRefresh;2016-04-19 12:58;0;0;"In 2016, Intel says, 45 percent of its new hires will be women or people of color . http:// fb.me/3huml4zmW";;;;"722469329653145600";https://twitter.com/TalentRefresh/status/722469329653145600
tech women of color;malaskumar;2016-04-19 09:17;0;1;"ICYMI - I wrote an article about how women ( of color ) need to be ingrained in #ICT4D work. @GuardianGDP http://www. theguardian.com/global-develop ment-professionals-network/2016/apr/18/where-are-the-women-of-colour-in-non-profits-tech-departments ";;@GuardianGDP;#ICT4D;"722413808661213184";https://twitter.com/malaskumar/status/722413808661213184sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
diversity tech minority;4charitysystems;2016-04-19 20:35;0;0;"Female minority leaders weigh in on Intel's $300 million diversity pledge http://www. fastcompany.com/3040844/female -minority-leaders-think-intels-300-million-pledge-is-important-step-towards-tech-diver by via #FastCompany";;;#FastCompany;"722584562413543424";https://twitter.com/4charitysystems/status/722584562413543424sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
diversity in technology;trupeiks;2016-04-20 15:52;0;1;"#Orlando , if you're interested in #technology & #diversity , please join us tomorrow, Thursday, morning: https:// lnkd.in/ehWzE7R";;;#Orlando #technology #diversity;"722875579398107136";https://twitter.com/trupeiks/status/722875579398107136
diversity in technology;DFWTechEvents;2016-04-20 13:18;0;0;"Who else is looking forward to #Dallas Blacks in Technology meetup tomorrow? Details: http:// j.mp/1WCsbRp";;;#Dallas;"722836746640105472";https://twitter.com/DFWTechEvents/status/722836746640105472
diversity in technology;marcoco;2016-04-20 11:21;1;1;"Great article by @bcrair - It's not just a question of why we should improve #diversityintech , but how. http:// cainc.to/QC2XDf";;@bcrair;#diversityintech;"722807299824177152";https://twitter.com/marcoco/status/722807299824177152
diversity in technology;bepe_b21;2016-04-20 09:25;0;0;"Koran Bepe 'sekadar koran' is out! http:// paper.li/bepe_b21/13190 05324?edition_id=49082f90-06fb-11e6-8295-002590a5ba2d ";;;;"722778105966936064";https://twitter.com/bepe_b21/status/722778105966936064
diversity in technology;Sam___Hurley;2016-04-19 14:30;9;7;"Using Technology to Drive Diversity in Your Business http:// buff.ly/1Pjqlzi [via @MeghanMBiro ]";;@MeghanMBiro;;"722492539845144576";https://twitter.com/Sam___Hurley/status/722492539845144576
diversity in technology;SuziJewett;2016-04-19 12:33;1;3;"Diversity in Tech: Developing Diversity and Building a Better Future for Work http://www. infoworld.com/article/305548 7/technology-business/diversity-in-tech-developing-diversity-and-building-a-better-future-for-work-and-technology.html via @InfoWorld";;@InfoWorld;;"722463100436254720";https://twitter.com/SuziJewett/status/722463100436254720
diversity in technology;kct1981;2016-04-19 12:25;0;1;"Celebrate #womenintech with #techInColor at #PTW16 - RSVP today! http:// ow.ly/ZE0ym";;;#womenintech #techInColor #PTW16;"722461123505729537";https://twitter.com/kct1981/status/722461123505729537
diversity in technology;TomSwip;2016-04-19 10:11;0;0;"Network World 30th Anniversary: Reimagined productivity apps, diversity in the workforce & Cisco getting stronger. http:// bit.ly/1SlM94X";;;;"722427285127626753";https://twitter.com/TomSwip/status/722427285127626753sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
women in tech;SteveBooze;2016-04-20 19:21;17;23;""A (slightly) brighter future for women in tech - CNET" http:// buff.ly/1S776i0 #tech #wit pic.twitter.com/zbmfSNFzUH";;;#tech #wit;"722928107955556352";https://twitter.com/SteveBooze/status/722928107955556352
women in tech;kellyalovell;2016-04-20 19:01;9;8;"What's keeping women out of Silicon Valley? Find out: http:// tcrn.ch/1SgKxEl #WomeninTech @VodafoneProject #Business";;@VodafoneProject;#WomeninTech #Business;"722923137713704960";https://twitter.com/kellyalovell/status/722923137713704960
women in tech;internetsociety;2016-04-20 14:37;8;10;"Looking for great women in tech role models you say? Here's an awesome group #ShineTheLight #IoTChat http://www. bbc.co.uk/news/in-pictur es-35705391 .";;;#ShineTheLight #IoTChat;"722856833271115776";https://twitter.com/internetsociety/status/722856833271115776
women in tech;glamourmag;2016-04-20 12:07;5;16;"The disappointing truth about the near-impossible standards faced by women in tech : http:// glmr.co/53cB68y pic.twitter.com/uPTZt397uI";;;;"722819107247300609";https://twitter.com/glamourmag/status/722819107247300609
women in tech;LondonSFDCWIT;2016-04-20 10:32;6;5;"Profiling our 2nd speaker for an Evening with Ladies who #Salesforce . It's none other than @Jenny_Bamber ! http:// bit.ly/1Nlfjz6";;@Jenny_Bamber;#Salesforce;"722795072794701824";https://twitter.com/LondonSFDCWIT/status/722795072794701824
women in tech;TechnicallyDC;2016-04-20 10:20;15;14;"This DC dev wants to make sure inspiring women-in - tech stories get recognized http:// bit.ly/1QmSOV4 pic.twitter.com/ySn8mg9S5U";;;;"722792128586391552";https://twitter.com/TechnicallyDC/status/722792128586391552
women in tech;FMC_Tech;2016-04-20 10:02;6;8;"Our EVP & CFO Maryann Mannen is a 2016 Top 50 Most Powerful Women in O&G by @DiversityFirst ! http:// bit.ly/1S9vnR8 pic.twitter.com/NB4e7WzdRJ";;@DiversityFirst;;"722787570556375041";https://twitter.com/FMC_Tech/status/722787570556375041
women in tech;Perorationer;2016-04-20 01:43;16;8;"Turnbull wants more women in top public service roles http://www. canberratimes.com.au/national/publi c-service/turnbull-wants-more-women-in-top-public-service-roles-and-more-techsavvy-staff-20160419-goagnd.html @canberratimes Ha ha,Libs just replaced 4 women with IPA men";;@canberratimes;;"722661981145210880";https://twitter.com/Perorationer/status/722661981145210880
women in tech;McDermie;2016-04-20 01:16;25;41;"The best way to help women in tech is give them jobs. Intel gave money to extortionists that should have gone to workers & their families.";;;;"722655167750017024";https://twitter.com/McDermie/status/722655167750017024
women in tech;LindseyMastis;2016-04-19 20:11;2;7;"" Women in tech are asking for lower salaries than men for the same jobs" http:// bit.ly/22v6y74 pic.twitter.com/2M4v3eS9qX";;;;"722578283494260736";https://twitter.com/LindseyMastis/status/722578283494260736
women in tech;_AlexandriaRene;2016-04-19 16:24;5;11;"@BlackGirlsCode Director, StacyBrownPhilpot is new CEO of @TaskRabbit http://www. sfgate.com/business/artic le/TaskRabbit-expands-diversity-with-new-CEO-7249346.php via @SFGate";;@BlackGirlsCode @TaskRabbit @SFGate;;"722521368198299648";https://twitter.com/_AlexandriaRene/status/722521368198299648
women in tech;anasta_rab;2016-04-19 15:41;14;26;"Barnard women in tech hanging w/ some robots @IBMWatson @BarnardCollege thanks @NathalieMolina <3 #tribecca2016 pic.twitter.com/WhKYvqqx2D";;@IBMWatson @BarnardCollege @NathalieMolina;#tribecca2016;"722510551784517632";https://twitter.com/anasta_rab/status/722510551784517632
women in tech;Susanne041120;2016-04-19 15:22;7;5;"Inspire today's girls in education to become tomorrow's women in #tech with @NextTechGirls @leisadocherty @KWillumsen #diversity";;@NextTechGirls @leisadocherty @KWillumsen;#tech #diversity;"722505556758499330";https://twitter.com/Susanne041120/status/722505556758499330
women in tech;AIGinsurance;2016-04-19 13:02;11;29;"White House Open Innovation mentor Jenn Gustetic inspired crowds at our Global Women in Tech Summit last week. #STEM pic.twitter.com/sPdCDk9UJ4";;;#STEM;"722470319227813890";https://twitter.com/AIGinsurance/status/722470319227813890
women in tech;motherboard;2016-04-19 13:00;33;37;"In Romania, the vestiges of communism actually help women in tech http:// bit.ly/1SUVuuR pic.twitter.com/LdvXMMPElY";;;;"722470031985025024";https://twitter.com/motherboard/status/722470031985025024
women in tech;Gadgette;2016-04-19 10:51;4;4;"Women in tech history: Bletchley Park, Britain's best kept secret during World War II http://www. gadgette.com/2016/04/15/wom en-in-tech-history-bletchley-park/ pic.twitter.com/6hCEp8IwY5";;;;"722437396386680832";https://twitter.com/Gadgette/status/722437396386680832
women in tech;web_goddess;2016-04-19 08:49;5;7;"I have been making a conscious effort at women in tech events to use "women," not "females." I reckon we all should. http://www. buzzfeed.com/tracyclayton/s top-calling-women-females#.jhGxxDgjnq ";;;#;"722406669024501762";https://twitter.com/web_goddess/status/722406669024501762
women in tech;DiversityInc;2016-04-19 07:39;11;14;". @TweetKaleyG of @ATT to speak on Recruiting Strategies for Women in Tech Roles at #DITop50 http:// bit.ly/DITop502016 pic.twitter.com/EWRX9BXiWD";Manhattan, NY;@TweetKaleyG @ATT;#DITop50;"722389092646961152";https://twitter.com/DiversityInc/status/722389092646961152
women in tech;mad_typist;2016-04-19 05:01;4;5;"Want to know about the great folks working at @TwitterUK ? Come join us next Tues, Apr 26 in London for tech talks! https://www. eventbrite.com/e/women-in-eng ineering-twitteruk-tickets-24455573278 ";;@TwitterUK;;"722349478758494208";https://twitter.com/mad_typist/status/722349478758494208
women in tech;CodessForum;2016-04-19 04:33;6;15;""Innovative maternity leave & flexible return to work can ensure talented women stay in the workforce" http:// tcrn.ch/1VowK49 #WomenInTech";;;#WomenInTech;"722342301213859840";https://twitter.com/CodessForum/status/722342301213859840
women in tech;CharlieP_Online;2016-04-19 04:32;0;4;"Women in tech : Whats the real problem? http:// buff.ly/1SUzYXa #tech #womenintech";;;#tech #womenintech;"722341984711667713";https://twitter.com/CharlieP_Online/status/722341984711667713
women in tech;myworkhive;2016-04-19 04:18;0;2;"Thanks @she_codes for sharing yr experience of moving to tech career http:// buff.ly/23vOmA2 via @GdnWomenLeaders";;@she_codes @GdnWomenLeaders;;"722338446363213824";https://twitter.com/myworkhive/status/722338446363213824
women in tech;maritzavdh;2016-04-19 04:17;9;2;"May 13+14, Woodstock. Free @djangogirls workshop. Organized by some stellar @praekeltfound women in tech ! #SCWomen @SiliconCape";;@djangogirls @praekeltfound @SiliconCape;#SCWomen;"722338439048335360";https://twitter.com/maritzavdh/status/722338439048335360
women in tech;powertofly;2016-04-19 04:05;3;0;"Did you know there used to be a lot more women in tech ? Watch @kecatlin 's TEDx talk for the back story. https://www. youtube.com/watch?v=8uiEHa DSfgI #KCxPTF";;@kecatlin;#KCxPTF;"722335226341507072";https://twitter.com/powertofly/status/722335226341507072
women in tech;aruns_nambiar;2016-04-19 04:03;0;2;"Romanian women reaping the benefits of Communist era Tech education and women's upliftment. http:// motherboard.vice.com/read/in-romani a-vestiges-of-communism-boost-women-in-tech via @motherboard";;@motherboard;;"722334887538200576";https://twitter.com/aruns_nambiar/status/722334887538200576
women in tech;BettsMach;2016-04-19 04:00;0;2;"Romania, has the highest number of women in tech , due to Communism http:// motherboard.vice.com/read/in-romani a-vestiges-of-communism-boost-women-in-tech ";;;;"722334061054832640";https://twitter.com/BettsMach/status/722334061054832640
women in tech;CBScreening;2016-04-19 04:00;2;3;"The ugly truth about equal pay for #women in the tech industry http:// buff.ly/1T5ZkEa @businessinsider #business pic.twitter.com/fbBsMwULYs";;@businessinsider;#women #business;"722334020240023554";https://twitter.com/CBScreening/status/722334020240023554
women in tech;scale_investors;2016-04-19 02:35;0;1;". @buffer 's @katie_womers on why she trained herself to not be a ' women in tech ': http:// buff.ly/1U3gp3W #womenintech #diversity";;@buffer @katie_womers;#womenintech #diversity;"722312533902761984";https://twitter.com/scale_investors/status/722312533902761984
women in tech;womenofdenver;2016-04-19 01:05;0;6;"A (slightly) brighter future for women in tech http:// buff.ly/1Wy0QSs #womenintech";;;#womenintech;"722289914805661697";https://twitter.com/womenofdenver/status/722289914805661697
women in tech;keramch;2016-04-19 00:38;3;5;"#WeAreYQQ and we support women in tech ! https:// twitter.com/learningcode/s tatus/722070079899377664 ";;;#WeAreYQQ;"722283309829529601";https://twitter.com/keramch/status/722283309829529601
women in tech;LucyMbabazi;2016-04-19 00:36;5;5;"THIS is fantastic! @GirlsInICTRW we must reach out to parents to inspire more Women in Tech /STEM & #Internet4All https:// twitter.com/kigalishapers/ status/722061536550895617 ";;@GirlsInICTRW;#Internet4All;"722282691954126849";https://twitter.com/LucyMbabazi/status/722282691954126849
women in tech;motherboard;2016-04-19 00:00;7;19;"In Romania, the vestiges of communism help women in tech http:// bit.ly/1SUVuuR pic.twitter.com/w4v1djQiu5";;;;"722273547897298945";https://twitter.com/motherboard/status/722273547897298945
women in tech;FundRoadshow;2016-04-18 23:04;1;0;"Fort Tectoria -- Women in Tech Panel: http:// youtu.be/fA1QK2-iXHA?a via @YouTube";;@YouTube;;"722259630517305348";https://twitter.com/FundRoadshow/status/722259630517305348
women in tech;railsgirlsTO;2016-04-18 22:19;8;6;"Next event: Speaker Panel on Disruption feat. 4 amazing women in tech ! @eva_toronto @hwangjeanne @monsika @kategeek http:// bit.ly/23UGHIs";;@eva_toronto @hwangjeanne @monsika @kategeek;;"722248188921569281";https://twitter.com/railsgirlsTO/status/722248188921569281
women in tech;MTechDiggers;2016-04-18 22:00;0;7;"Tech in Fourth After Day 1 at Frontier Conf. Champs. Benson in 9th and Ogolin leads women in 12th. http:// bit.ly/1pcM0mT";;;;"722243488159391744";https://twitter.com/MTechDiggers/status/722243488159391744
women in tech;AngelaInezSF;2016-04-18 21:29;1;2;"Great read on the future of woman in tech http://www. cnet.com/news/survey-wo men-in-tech-women-who-code-pluralsight-hired/ #womenintech";;;#womenintech;"722235736645177345";https://twitter.com/AngelaInezSF/status/722235736645177345
women in tech;RedFuryNYC;2016-04-18 20:53;1;1;"Stop talking, starting making change @adamquinton who is raising their hand? Women in tech : Whats the real problem? http:// bit.ly/1SjDK1Y";;@adamquinton;;"722226467011211264";https://twitter.com/RedFuryNYC/status/722226467011211264
women in tech;DMMBrandi;2016-04-18 20:50;1;2;"MT @powertofly : Mentor-pairing service @geteverwise wants to elevate women in tech @sfchronicle http:// bit.ly/1XjRUON #womenintech #mentor";;@powertofly @geteverwise @sfchronicle;#womenintech #mentor;"722225788494462976";https://twitter.com/DMMBrandi/status/722225788494462976
women in tech;BlackLinkedIn;2016-04-18 20:35;1;1;"Join me at this great BritCham Singapore event - Women in Tech : Addressing the Gender Gap, Singapore. April 26. http:// ow.ly/10iufT";;;;"722222009648857088";https://twitter.com/BlackLinkedIn/status/722222009648857088
women in tech;womenintech_rr;2016-04-18 20:26;4;5;"#DisrupTV : Hackbright Academy CEO on women in tech and author Liz Wiseman on the http://www. rightrelevance.com/search/article s/hero?article=a517dc3737db35d488852e168ade3ea26ba0755a&query=women%20in%20technology&taccount=womenintech_rr pic.twitter.com/mNrOi6Uvya";;;#DisrupTV;"722219661547319297";https://twitter.com/womenintech_rr/status/722219661547319297
women in tech;GoogleExpertUK;2016-04-18 20:23;1;0;"Important Women in Tech History: Erna Schneider Hoover http:// dld.bz/dGRmf #computers #science #tech #maths pic.twitter.com/QiTaew0ncq";;;#computers #science #tech #maths;"722218906992123906";https://twitter.com/GoogleExpertUK/status/722218906992123906
women in tech;ashedryden;2016-04-18 20:07;0;2;"@10_9 you didnt say what this is for? I know a lot of Deaf/HoH women in tech";;@10_9;;"722215037981605888";https://twitter.com/ashedryden/status/722215037981605888sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LGBTQ in tech;PPAdvocacyMA;2016-04-20 10:42;0;0;". @RepKClark is battling online harassment against women, LGBTQ folks, and people of color: http:// thinkprogress.org/culture/2016/0 4/19/3770365/rep-katherine-clark-on-the-huge-connection-between-lack-of-diversity-in-tech-and-online-harassment/ @thinkprogress";;@RepKClark @thinkprogress;;"722797506791346176";https://twitter.com/PPAdvocacyMA/status/722797506791346176
LGBTQ in tech;jscaffrey;2016-04-19 20:09;0;1;"CSS transitions as analogy for gender and career transitions @TechTarget @LilaSays #frontend #LGBTQinTech http:// tinyurl.com/homxfzt";;@TechTarget @LilaSays;#frontend #LGBTQinTech;"722577854496686084";https://twitter.com/jscaffrey/status/722577854496686084
LGBTQ in tech;EllieKozlowski;2016-04-19 17:54;0;4;"Donate to this #KickStarter to support #LGBTQ women in their coding endeavors! http:// bit.ly/LWTEdie @lesbiantech #tech #TechTuesday";;@lesbiantech;#KickStarter #LGBTQ #tech #TechTuesday;"722543919590805504";https://twitter.com/EllieKozlowski/status/722543919590805504
LGBTQ in tech;LAAF;2016-04-19 14:13;2;5;"Please consider supporting inclusion in #tech via opportunities like @lesbiantech 's Edie Windsor Coding Scholarship: http:// bit.ly/LWTEdie";;@lesbiantech;#tech;"722488263911583744";https://twitter.com/LAAF/status/722488263911583744
LGBTQ in tech;WeAreMaud;2016-04-19 14:05;2;0;"Edie Windsor's Legacy to Women in Tech - LOVE this - via @HuffingtonPost #EdieWindsor #LGBTQ #Equality #Tech http:// huff.to/1QkzJTv";;@HuffingtonPost;#EdieWindsor #LGBTQ #Equality #Tech;"722486357130543104";https://twitter.com/WeAreMaud/status/722486357130543104sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
technology blogger;TechnologyToda6;2016-04-20 19:33;1;2;"Why every blogger should be on periscope plus a checklist - http:// technologytodayy.xyz/why-every-blog ger-should-be-on-periscope-plus-a-checklist/ #tech #technews #technology pic.twitter.com/9JJYPRqpqj";;;#tech #technews #technology;"722931150969249792";https://twitter.com/TechnologyToda6/status/722931150969249792
technology blogger;India_Blogger;2016-04-20 18:29;1;2;"Automatic ARTICLE GENERATOR online #blogger #GoogleSeo Marketing Technology Evolves US Media Buyers' Approach:... http:// bit.ly/241XYiS";;;#blogger #GoogleSeo;"722915204988674048";https://twitter.com/India_Blogger/status/722915204988674048
technology blogger;_Joe_SEO;2016-04-20 15:56;1;2;"FULL AUTOMATIC Blog for BLOGGER BLOGSPOT http:// autopilotblogger.fullcontentrss.com | #EnganchadoConRDC How I use my #Marketing technology s...";;;#EnganchadoConRDC #Marketing;"722876498206535682";https://twitter.com/_Joe_SEO/status/722876498206535682
technology blogger;ultimatenerdbox;2016-04-20 14:55;1;0;"RT @dragonblogger Enter the Mega Android Tablet giveaway http:// bit.ly/megatabletgive away from @TabletExpress there will be 15 winners total!";;@dragonblogger @TabletExpress;;"722861168981741569";https://twitter.com/ultimatenerdbox/status/722861168981741569
technology blogger;Propelics;2016-04-20 11:39;2;3;"Guest blogger Logan Strain ( @lm_strain ) submitted this great Infographic on the History of Wearables. Check it out: http:// ow.ly/4mU5zY";;@lm_strain;;"722811885100343296";https://twitter.com/Propelics/status/722811885100343296
technology blogger;India_Blogger;2016-04-20 10:08;0;1;"Best Article generator online its FREE! #DigitalMarketing #SeoExpert Marketing Technology Evolves US Media Buy... http:// bit.ly/20Xeqiy";;;#DigitalMarketing #SeoExpert;"722789060469600256";https://twitter.com/India_Blogger/status/722789060469600256
technology blogger;bbrian017;2016-04-20 10:04;0;1;"#blogengage How To Use Recovery Mode And Safe Mode On The iPhone 6 http:// dlvr.it/L6485S @dragonblogger";;@dragonblogger;#blogengage;"722787957300527104";https://twitter.com/bbrian017/status/722787957300527104
technology blogger;India_Blogger;2016-04-20 09:04;0;1;"One click SEO friendly ARTICLE GENERATOR #WP | Make Money Marketing Technology Evolves US Media Buyers' Approa... http:// bit.ly/1VjsjYG";;;#WP;"722772952303869952";https://twitter.com/India_Blogger/status/722772952303869952
technology blogger;TechHowToNews;2016-04-20 05:38;1;0;"Tax Deductions for Bloggers - Influential Mom Blogger , ... - http:// techhowtonews.xyz/tax-deductions -for-bloggers-influential-mom-blogger-pr-friendly-popular-brand-ambassador/ #tech #howto #technology pic.twitter.com/Ty5m0VLEvN";;;#tech #howto #technology;"722721180726259713";https://twitter.com/TechHowToNews/status/722721180726259713
technology blogger;alee67;2016-04-20 00:12;0;0;"Enter for your chance to win a ONVO AJ-81 Black Portable Wireless Bluetooth 4.0 Speaker! http:// bit.ly/1Viq8EO";;;;"722639084666097664";https://twitter.com/alee67/status/722639084666097664
technology blogger;dayuprja;2016-04-19 22:00;1;1;"Thanks to Technology ! From The Blinds to The World http:// bit.ly/1XFFml7 @Warung_ Blogger #HappyBlogging";;@Warung_;#HappyBlogging;"722605899500531713";https://twitter.com/dayuprja/status/722605899500531713
