sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;UMFS;2016-04-25 09:21;0;0;"UMFS Child & Family Healing Center director Douglas Glick is a champion for LGBT kids like Gavin Grimm #bathroombill http:// bit.ly/230OG4f";;;#bathroombill;"724589046207504384";https://twitter.com/UMFS/status/724589046207504384
gavin grimm;1purple50;2016-04-25 08:34;0;0;"The activist groups who have battened on Gavin Grimm s lawsuit seek nothing less than federal interv http:// personalliberty.com/gavin-grimms-t otalitarian-fairy-tale/ ";;;;"724577440664817664";https://twitter.com/1purple50/status/724577440664817664
gavin grimm;jostonjustice;2016-04-25 08:33;1;0;"#Transgender A Shy Teen's Stand for Transgender Rights ... Gavin Grimm helps start an "important" conversation .. http:// jostonjustice.blogspot.com/2016/04/a-shy- teens-stand-for-transgender-rights.html ";;;#Transgender;"724577083586953218";https://twitter.com/jostonjustice/status/724577083586953218
gavin grimm;faridabadtutor;2016-04-23 13:40;0;0;"Schools ponder gender issues after court ruling Gavin Grimm 's school has a bathroom policy that segregates trans s http:// ift.tt/24bfbXl";;;;"723929477080862720";https://twitter.com/faridabadtutor/status/723929477080862720
gavin grimm;faridabadtutor;2016-04-23 13:25;0;0;"Schools ponder gender issues after court ruling Gavin Grimm 's school has a bathroom policy that segregates trans s http:// ift.tt/1qI73yR";;;;"723925744037052417";https://twitter.com/faridabadtutor/status/723925744037052417
gavin grimm;LantaFord;2016-04-22 23:12;0;1;"@tammyasker @michcele @dingosue Gavin and I had pepperoni pizza good thing we are early I just had to have a snack had to take meds #Grimm";Hoover, AL;@tammyasker @michcele @dingosue;#Grimm;"723711067889774593";https://twitter.com/LantaFord/status/723711067889774593
gavin grimm;RoseRedSnoWhite;2016-04-22 20:23;0;0;"@LindaSuhler Read up on the case of Gavin Grimm . It's already become a federal issue, unfortunately. http://www. nytimes.com/2016/04/20/us/ appeals-court-favors-transgender-student-in-virginia-restroom-case.html ";;@LindaSuhler;;"723668636594884608";https://twitter.com/RoseRedSnoWhite/status/723668636594884608
gavin grimm;thegayly;2016-04-22 14:38;0;0;"VA school board seeks review of transgender bathroom ruling #GavinGrimm #Gloucester #VA #transrights #LGBTrights http://www. gayly.com/va-school-boar d-seeks-review-transgender-bathroom-ruling ";;;#GavinGrimm #Gloucester #VA #transrights #LGBTrights;"723581713960464384";https://twitter.com/thegayly/status/723581713960464384
gavin grimm;NathanTriplett;2016-04-22 12:27;0;0;". @TIME : "Im a Transgender Boy and I Should Be Able to Use the Restroom in Peace" http:// time.com/4301340/transg ender-restroom-rights/ | Gavin Grimm is a hero. #MISafeEd";East Lansing, MI;@TIME;#MISafeEd;"723548858303668224";https://twitter.com/NathanTriplett/status/723548858303668224
gavin grimm;fneudecker;2016-04-22 07:39;0;0;"Gavin Grimm s Totalitarian Fairy Tale http:// goo.gl/fb/E4c7m4";;;;"723476279840923649";https://twitter.com/fneudecker/status/723476279840923649
